Circuit.sourceckt {9CE150A8-8CC5-A0F9-B67E-BBD8C79D3095}
34=transformer_r2-12-47-2_xfmr_179=2 {3CD5EB88-6CEE-402F-9122-C1BDA631F4FC}
34=transformer_r2-12-47-2_xfmr_179=3 {74DE4440-316A-4AF0-9CD2-37A00969B308}
XfLoc=transformer_r2-12-47-2_xfmr_180=1 {955AFF04-315F-4032-958B-6B58C1FAEC44}
PosPt=Transformer.transformer_r2-12-47-2_xfmr_180=1 {7AAF1472-55D4-41E6-B54E-088E60C491DE}
PosPt=Transformer.transformer_r2-12-47-2_xfmr_180=2 {C6DF4B8B-C5BE-4CA6-A6B2-0196E62F53BD}
PosPt=Transformer.transformer_r2-12-47-2_xfmr_180=3 {BD99E30E-3804-4341-B675-D14ABD7DCAB9}
Wdg=transformer_r2-12-47-2_xfmr_180=1 {A77B48EA-CF15-40A2-A916-DE73406DA1FA}
Wdg=transformer_r2-12-47-2_xfmr_180=2 {44D1BF95-055D-4BF8-9EC1-34CF4FE198C8}
Wdg=transformer_r2-12-47-2_xfmr_180=3 {C9AA6526-97DE-479D-A61A-74A0E75FAF85}
XfCore=transformer_r2-12-47-2_xfmr_180=1 {A10C84B8-44A9-4DA4-9FE8-DC778052D771}
XfMesh=transformer_r2-12-47-2_xfmr_180=1 {8CE66696-4D0A-4057-9C3D-59CAD55E15B1}
XfMesh=transformer_r2-12-47-2_xfmr_180=2 {A016B2D1-4CFC-425D-9B8B-5855AC09D90E}
XfMesh=transformer_r2-12-47-2_xfmr_180=3 {F0BBFB63-5660-4880-ACED-DC030F1FE4BA}
34=transformer_r2-12-47-2_xfmr_180=1 {27B7EF34-E8D5-40A2-95D8-5B3FA2F4EDCF}
34=transformer_r2-12-47-2_xfmr_180=2 {BF74B383-A591-47CC-B3A2-D54BB3FCBA21}
34=transformer_r2-12-47-2_xfmr_180=3 {E3FD3572-747B-433D-A712-4811ABF7E7DF}
XfLoc=transformer_r2-12-47-2_xfmr_181=1 {3AC52CDB-9EC4-49BB-BA4C-18DC15E5B42F}
PosPt=Transformer.transformer_r2-12-47-2_xfmr_181=1 {B1B3D25D-3307-42E1-8BFE-50531EF6393C}
PosPt=Transformer.transformer_r2-12-47-2_xfmr_181=2 {C11C103D-DF8D-4B35-A072-9079056F4DC0}
PosPt=Transformer.transformer_r2-12-47-2_xfmr_181=3 {97FC84C5-7F67-41AF-8782-1664D6ACC027}
Wdg=transformer_r2-12-47-2_xfmr_181=1 {6882E973-2902-4A9D-B563-D450BC04DC41}
Wdg=transformer_r2-12-47-2_xfmr_181=2 {07538755-8370-46BD-A538-6507F52A1111}
Wdg=transformer_r2-12-47-2_xfmr_181=3 {4BB7640B-1949-4005-945F-3B65ABD11400}
XfCore=transformer_r2-12-47-2_xfmr_181=1 {E2ADEB12-107F-450F-AA48-62DD8D47044E}
XfMesh=transformer_r2-12-47-2_xfmr_181=1 {AC6F76BB-7000-4704-90D3-A1BF5CC2B7EB}
XfMesh=transformer_r2-12-47-2_xfmr_181=2 {73E48CD7-A8E5-4836-B517-7048447E8A9B}
XfMesh=transformer_r2-12-47-2_xfmr_181=3 {F99BB42E-BC3B-4CB8-AFA1-497D82C77081}
34=transformer_r2-12-47-2_xfmr_181=1 {E81C696F-5C55-4749-8BB2-84B7CAF772E8}
34=transformer_r2-12-47-2_xfmr_181=2 {847D38C5-419B-455E-91A9-CDD136455FE3}
34=transformer_r2-12-47-2_xfmr_181=3 {65C56FF1-38C7-4843-AF92-7E7342EC8611}
XfLoc=transformer_r2-12-47-2_xfmr_182=1 {FA330B00-2777-4ACE-84C7-93EC2304BC73}
PosPt=Transformer.transformer_r2-12-47-2_xfmr_182=1 {251B2262-BF3C-4679-ACAD-DBD3A91B4662}
PosPt=Transformer.transformer_r2-12-47-2_xfmr_182=2 {771B27A5-260B-497A-94C4-993AF0A51284}
PosPt=Transformer.transformer_r2-12-47-2_xfmr_182=3 {A1B697D5-17FB-4AAC-94FE-63DADB9FB964}
Wdg=transformer_r2-12-47-2_xfmr_182=1 {F069D090-A038-4747-9E04-04E166CBED2B}
Wdg=transformer_r2-12-47-2_xfmr_182=2 {1B87B606-24AA-48A6-8CCF-A20DCAB349BB}
Wdg=transformer_r2-12-47-2_xfmr_182=3 {9FA692F3-89E3-4485-B430-57E0A4D1EEFE}
XfCore=transformer_r2-12-47-2_xfmr_182=1 {6B382799-4CA6-42F4-9E25-820B757354BA}
XfMesh=transformer_r2-12-47-2_xfmr_182=1 {E23E9905-D4DF-40A6-88BC-21FBE410549D}
XfMesh=transformer_r2-12-47-2_xfmr_182=2 {E53D4B44-2D3B-4782-ADA0-AE2F39FC146D}
XfMesh=transformer_r2-12-47-2_xfmr_182=3 {9210C19F-7804-4041-B952-A21B8EEC1F90}
34=transformer_r2-12-47-2_xfmr_182=1 {74FBF2F1-C96A-4D8E-BCD4-C4A1462CC1AA}
34=transformer_r2-12-47-2_xfmr_182=2 {F4F9DDF6-1FAB-422F-963E-AE0DA50679E1}
34=transformer_r2-12-47-2_xfmr_182=3 {EF902732-26CE-4A78-B24A-C192C1E6396E}
XfLoc=transformer_r2-12-47-2_xfmr_183=1 {1E70E09C-BA41-4846-B4F1-8E4FAE864EA4}
PosPt=Transformer.transformer_r2-12-47-2_xfmr_183=1 {10299A7D-2DEF-449C-80D3-000319D3D888}
PosPt=Transformer.transformer_r2-12-47-2_xfmr_183=2 {BA6E2721-53E7-48B9-A63A-9C07152311FF}
PosPt=Transformer.transformer_r2-12-47-2_xfmr_183=3 {4DA464B4-546F-4E60-A004-7AC783A350F7}
Wdg=transformer_r2-12-47-2_xfmr_183=1 {F50EEC00-1E51-422C-92F0-EF68C52FF4EA}
Wdg=transformer_r2-12-47-2_xfmr_183=2 {CF444D3C-53F9-482E-8397-0741E4A2E8A5}
Wdg=transformer_r2-12-47-2_xfmr_183=3 {7CEA485F-5C23-4099-8291-1588DB838FAD}
XfCore=transformer_r2-12-47-2_xfmr_183=1 {A6ED6D8B-78B6-4B39-B6F9-64070BB0C5AE}
XfMesh=transformer_r2-12-47-2_xfmr_183=1 {E74DE112-4EF5-454F-929F-E8EAEA8C855F}
XfMesh=transformer_r2-12-47-2_xfmr_183=2 {6C4A9B46-050C-471E-9151-F415981808B7}
XfMesh=transformer_r2-12-47-2_xfmr_183=3 {5F138C9C-076D-409B-A180-ADF4C27E55E0}
34=transformer_r2-12-47-2_xfmr_183=1 {37EE7404-B4AE-492D-9F11-5E288E195DBD}
34=transformer_r2-12-47-2_xfmr_183=2 {71FAFA45-1BC0-4684-A976-F9DB80C732F6}
34=transformer_r2-12-47-2_xfmr_183=3 {D35530E4-9878-4B4C-8164-215E0D70385D}
XfLoc=transformer_r2-12-47-2_xfmr_184=1 {5B1813C7-93B8-405C-87C8-F981965304CD}
PosPt=Transformer.transformer_r2-12-47-2_xfmr_184=1 {B649F2C7-D8F9-488A-B8C7-DDAA668F8B5C}
PosPt=Transformer.transformer_r2-12-47-2_xfmr_184=2 {DA0B95B7-836F-49A4-8D4C-CBBD59EC3E00}
PosPt=Transformer.transformer_r2-12-47-2_xfmr_184=3 {33508A4B-675B-41F0-BFB1-7142883486BD}
Wdg=transformer_r2-12-47-2_xfmr_184=1 {5F0D3BED-BDEE-4C46-AEC1-70BB9EE48CC4}
Wdg=transformer_r2-12-47-2_xfmr_184=2 {1EF670E2-BE32-4FCE-9DBD-EB2A0AA3EB54}
Wdg=transformer_r2-12-47-2_xfmr_184=3 {A106D982-C614-49B1-945D-DAFFB6208148}
XfCore=transformer_r2-12-47-2_xfmr_184=1 {0B7B1752-E6CC-4056-A719-E5E87715EC42}
XfMesh=transformer_r2-12-47-2_xfmr_184=1 {6031CEBF-C662-4744-AB8B-FAE06C2F5E90}
XfMesh=transformer_r2-12-47-2_xfmr_184=2 {47DB85ED-9F34-4893-B759-41BCDF028EEF}
XfMesh=transformer_r2-12-47-2_xfmr_184=3 {50117F66-82CF-417F-87D8-4B03AD397817}
34=transformer_r2-12-47-2_xfmr_184=1 {AB65EF8D-790D-4813-8BF2-FFE142AF5F3F}
34=transformer_r2-12-47-2_xfmr_184=2 {98580DF8-2D8C-439F-A9FE-35F3AA7C26DC}
34=transformer_r2-12-47-2_xfmr_184=3 {7DACAAD4-D313-460E-85C3-13180CF27C6C}
XfLoc=transformer_r2-12-47-2_xfmr_185=1 {9EE51649-08C8-46E7-8751-8CC16EE5E49A}
PosPt=Transformer.transformer_r2-12-47-2_xfmr_185=1 {F66071E0-CCFF-426C-86C6-DEBF5C16D8BA}
PosPt=Transformer.transformer_r2-12-47-2_xfmr_185=2 {8D665A6F-93D2-4E3B-A066-A433BB8EEACE}
PosPt=Transformer.transformer_r2-12-47-2_xfmr_185=3 {EA1665D6-3785-4AC3-A471-5F7084718D12}
Wdg=transformer_r2-12-47-2_xfmr_185=1 {079FFF1C-52BC-455C-93C3-7034A0C4F495}
Wdg=transformer_r2-12-47-2_xfmr_185=2 {13480E3D-7177-4333-80F1-10E6D33032F1}
Wdg=transformer_r2-12-47-2_xfmr_185=3 {82227311-C9AF-44C1-8B81-5342C1BAF7D8}
XfCore=transformer_r2-12-47-2_xfmr_185=1 {DAF0E3FF-8107-41F1-81D3-8BF304061873}
XfMesh=transformer_r2-12-47-2_xfmr_185=1 {D1C0413D-F610-44C6-906A-81AA9F8F5B5A}
XfMesh=transformer_r2-12-47-2_xfmr_185=2 {483B52D9-EC6D-44A1-B431-B83EF691F9F9}
XfMesh=transformer_r2-12-47-2_xfmr_185=3 {B5D1C339-9C9E-4503-88B2-E13ADF1B6CB9}
34=transformer_r2-12-47-2_xfmr_185=1 {23B2BD35-C630-4746-BEB9-DF52ADF6A72A}
34=transformer_r2-12-47-2_xfmr_185=2 {F6AA8D24-A3F9-4B79-995F-9E8030355C8D}
34=transformer_r2-12-47-2_xfmr_185=3 {D2E04B77-B6AE-4CF3-8694-C3290FCED0FA}
XfLoc=transformer_r2-12-47-2_xfmr_186=1 {EF7EDE6C-D522-4AEE-A6D8-1262A37413F2}
PosPt=Transformer.transformer_r2-12-47-2_xfmr_186=1 {75A1B679-B7E5-4532-9A29-F9F714C3E350}
PosPt=Transformer.transformer_r2-12-47-2_xfmr_186=2 {BA1E569C-6EC6-44E3-8FA7-B46B26A99D0B}
PosPt=Transformer.transformer_r2-12-47-2_xfmr_186=3 {9FEA4D5E-D920-4F94-AF09-2AE0267CDC49}
Wdg=transformer_r2-12-47-2_xfmr_186=1 {AC20B1A1-9798-4099-8DBA-DA1D63E35546}
Wdg=transformer_r2-12-47-2_xfmr_186=2 {7BCF7602-40DA-45F6-8082-CEB5EAF69680}
Wdg=transformer_r2-12-47-2_xfmr_186=3 {BB362669-DBCA-4B67-9FBD-80E0D68CCFF1}
XfCore=transformer_r2-12-47-2_xfmr_186=1 {E2B79D93-6F26-4609-8BF1-F083999F3C59}
XfMesh=transformer_r2-12-47-2_xfmr_186=1 {398B8687-BC28-490E-A908-40E70E8220D9}
XfMesh=transformer_r2-12-47-2_xfmr_186=2 {9CA33546-0DF6-4EF0-95C2-CC5133D7331E}
XfMesh=transformer_r2-12-47-2_xfmr_186=3 {A2C7F0EE-97D0-4FC2-A237-54A8A9FD52FD}
34=transformer_r2-12-47-2_xfmr_186=1 {AFE3C587-32BA-42C7-8CD7-6F05A7C74F31}
34=transformer_r2-12-47-2_xfmr_186=2 {3CC0245A-BB6D-4703-BD21-B759762AAD7E}
34=transformer_r2-12-47-2_xfmr_186=3 {8F7A6B42-8222-4417-8DF7-32812B7D471A}
XfLoc=transformer_r2-12-47-2_xfmr_187=1 {FAE443AB-1AF1-44AD-BB28-BFE407D3399E}
PosPt=Transformer.transformer_r2-12-47-2_xfmr_187=1 {FC94CF32-7E5E-4D15-AD84-054C2EC597CF}
PosPt=Transformer.transformer_r2-12-47-2_xfmr_187=2 {61CC53F3-EE38-4EBA-9C5E-246A966251AB}
PosPt=Transformer.transformer_r2-12-47-2_xfmr_187=3 {45BD1AAA-F25F-4639-BD5F-90D96A67481F}
Wdg=transformer_r2-12-47-2_xfmr_187=1 {1732CB0A-878E-4E9C-8309-3C98C17328B8}
Wdg=transformer_r2-12-47-2_xfmr_187=2 {E18D3CDD-664A-40B1-A9E8-B9FBEE79730A}
Wdg=transformer_r2-12-47-2_xfmr_187=3 {5CE973F8-183F-4EBB-8E10-7A29327079C9}
XfCore=transformer_r2-12-47-2_xfmr_187=1 {F9AB7CD0-F721-4432-A476-233AD2B27371}
XfMesh=transformer_r2-12-47-2_xfmr_187=1 {97B6FDAE-A5D1-40AB-946D-FF0F985A1763}
XfMesh=transformer_r2-12-47-2_xfmr_187=2 {4F0E54CE-8AF7-4522-B2CA-908C52CB7860}
XfMesh=transformer_r2-12-47-2_xfmr_187=3 {92D986DF-1B49-4BAB-B5FB-DEBF8092534F}
34=transformer_r2-12-47-2_xfmr_187=1 {BEDB758B-BC68-4934-BD93-FAF69BCB5DFE}
34=transformer_r2-12-47-2_xfmr_187=2 {03243F74-624C-4118-9356-EA7769A7D348}
34=transformer_r2-12-47-2_xfmr_187=3 {2148D9CC-D0CA-4DCC-9EF4-B4F4C38E4EB9}
XfLoc=transformer_r2-12-47-2_xfmr_188=1 {9D8ADC1D-AD7A-4AD4-9DEA-BD54B2DB5E83}
PosPt=Transformer.transformer_r2-12-47-2_xfmr_188=1 {458CF218-2C29-4299-A32E-BDE6088B8A79}
PosPt=Transformer.transformer_r2-12-47-2_xfmr_188=2 {C838F1AD-7ECD-4E71-8836-C379109B15AD}
PosPt=Transformer.transformer_r2-12-47-2_xfmr_188=3 {DED4808E-838A-4B21-A6F8-9C216AD27040}
Wdg=transformer_r2-12-47-2_xfmr_188=1 {6303B562-168E-40BC-BEBE-3C256ADBBFDA}
Wdg=transformer_r2-12-47-2_xfmr_188=2 {60A00515-82A2-4BD3-A6A8-3043724C9BD9}
Wdg=transformer_r2-12-47-2_xfmr_188=3 {2A634935-4F22-44ED-8AA3-FAEF13670290}
XfCore=transformer_r2-12-47-2_xfmr_188=1 {3894DAD3-0079-46DB-A433-78E6CADC9D05}
XfMesh=transformer_r2-12-47-2_xfmr_188=1 {A448A66E-5BDB-4D65-B172-199A185B3948}
XfMesh=transformer_r2-12-47-2_xfmr_188=2 {F74C5FD9-8A5A-4CBD-81E0-E08664D8A631}
XfMesh=transformer_r2-12-47-2_xfmr_188=3 {4D382363-BDD8-4BFD-8BCE-01B327010B2B}
34=transformer_r2-12-47-2_xfmr_188=1 {61956D12-6587-49E2-8320-BEB0D98BDBEF}
34=transformer_r2-12-47-2_xfmr_188=2 {562DCD1F-47B8-411E-989D-5DB253B5D521}
34=transformer_r2-12-47-2_xfmr_188=3 {1116C7D9-C9B1-4436-A686-FB151873F8C0}
XfLoc=transformer_r2-12-47-2_xfmr_189=1 {92148AA2-CC2A-4245-8DDF-994DA68576C6}
PosPt=Transformer.transformer_r2-12-47-2_xfmr_189=1 {D23C988C-D76A-4BF6-84EB-F53D435D7B7E}
PosPt=Transformer.transformer_r2-12-47-2_xfmr_189=2 {E3D7C7FD-9BCE-4E07-84FB-8DBD7170FE15}
PosPt=Transformer.transformer_r2-12-47-2_xfmr_189=3 {A481B3BE-9772-47BC-AA6A-7FF6FB764581}
Wdg=transformer_r2-12-47-2_xfmr_189=1 {DD584A2A-C53E-4D50-80BB-C73C1B40D52C}
Wdg=transformer_r2-12-47-2_xfmr_189=2 {A3619AB3-1BE3-452D-9156-08D905B34606}
Wdg=transformer_r2-12-47-2_xfmr_189=3 {5E5FD030-C6EC-430F-9DCB-41CF98D684FB}
XfCore=transformer_r2-12-47-2_xfmr_189=1 {42A28F4F-91C3-42CA-8F62-97959B514D4F}
XfMesh=transformer_r2-12-47-2_xfmr_189=1 {706CF6F5-D0AA-476B-BE18-54B091457834}
XfMesh=transformer_r2-12-47-2_xfmr_189=2 {C64B297E-DFF2-419D-8E85-283C908D745B}
XfMesh=transformer_r2-12-47-2_xfmr_189=3 {55FC8F63-F64B-4675-B0D3-B8A6B0857F46}
34=transformer_r2-12-47-2_xfmr_189=1 {1A8C2E0B-D459-4404-A530-EE4C389A7B23}
34=transformer_r2-12-47-2_xfmr_189=2 {39A2B99B-51BF-48DE-A18D-E2FE6DDBAF95}
34=transformer_r2-12-47-2_xfmr_189=3 {FD52C553-371F-4DD5-A582-AD0C2C970F56}
XfLoc=transformer_r2-12-47-2_xfmr_190=1 {46DE23B3-0561-4A1A-A703-33FCF8E571C1}
PosPt=Transformer.transformer_r2-12-47-2_xfmr_190=1 {95ABF9EF-144C-416B-A9A2-4A83F51B311E}
PosPt=Transformer.transformer_r2-12-47-2_xfmr_190=2 {AE61EBE8-328F-44A5-8F41-8C121993BB29}
PosPt=Transformer.transformer_r2-12-47-2_xfmr_190=3 {B73065E5-E9B0-45D3-85A3-E2FC440DCE0E}
Wdg=transformer_r2-12-47-2_xfmr_190=1 {B0726794-F02D-43D6-BE5F-0F9671BE44B6}
Wdg=transformer_r2-12-47-2_xfmr_190=2 {02BC5AFB-8083-49C5-83E6-32FEAE97E01D}
Wdg=transformer_r2-12-47-2_xfmr_190=3 {E47F4ABC-73B0-491D-8B73-0E222D9A64B2}
XfCore=transformer_r2-12-47-2_xfmr_190=1 {60D58330-C405-497A-9DE6-9C9D81162F02}
XfMesh=transformer_r2-12-47-2_xfmr_190=1 {4DC2501B-58E5-47AA-A364-EE62A8CEA3CB}
XfMesh=transformer_r2-12-47-2_xfmr_190=2 {143FEF7D-AD7F-4730-BC7E-8317A575FA24}
XfMesh=transformer_r2-12-47-2_xfmr_190=3 {F90E39F2-3E00-4CE4-A3E8-9EA0E3DF4340}
34=transformer_r2-12-47-2_xfmr_190=1 {0485EB43-88C0-425F-9522-59D2EA9AC715}
34=transformer_r2-12-47-2_xfmr_190=2 {49FC610A-9D06-4C7F-806E-A362649B7C4B}
34=transformer_r2-12-47-2_xfmr_190=3 {2353A40B-2970-497A-AB63-1025565C072B}
XfLoc=transformer_r2-12-47-2_xfmr_191=1 {BA846BE9-C857-41DE-BB93-01C62EBC4F27}
PosPt=Transformer.transformer_r2-12-47-2_xfmr_191=1 {D50BB87B-D0D7-4595-ADFD-DA6BE246CC72}
PosPt=Transformer.transformer_r2-12-47-2_xfmr_191=2 {43F43050-316D-49D5-A914-78B2E5525455}
PosPt=Transformer.transformer_r2-12-47-2_xfmr_191=3 {A88B8EE8-EA7F-4B8E-8CBC-D4EF54A6C52C}
Wdg=transformer_r2-12-47-2_xfmr_191=1 {FFA862F9-0789-4948-8271-335DE71AFA2E}
Wdg=transformer_r2-12-47-2_xfmr_191=2 {C16316B4-2828-422B-875A-D0DB81093F70}
Wdg=transformer_r2-12-47-2_xfmr_191=3 {561328A3-E023-4027-975F-F8E5C7264408}
XfCore=transformer_r2-12-47-2_xfmr_191=1 {BE93C917-5AF6-4A54-986F-26801AD9EB75}
XfMesh=transformer_r2-12-47-2_xfmr_191=1 {E8DBCA3F-A64D-4B52-A5FB-1A38DAA16CD6}
XfMesh=transformer_r2-12-47-2_xfmr_191=2 {23AA9AAE-8E0F-4E3E-A2A6-E9EE50B550CC}
XfMesh=transformer_r2-12-47-2_xfmr_191=3 {019D8F49-6EAA-495D-AD1C-4F4BA2C1AE40}
34=transformer_r2-12-47-2_xfmr_191=1 {E1BB57B4-B4C5-460B-B4D7-381DAED5148D}
34=transformer_r2-12-47-2_xfmr_191=2 {C6636867-4002-4A78-993B-20403D0A12DE}
34=transformer_r2-12-47-2_xfmr_191=3 {031BE708-6D43-4B91-AFE9-F10C6E34675A}
XfLoc=transformer_r2-12-47-2_xfmr_192=1 {FBDEE25C-D9DE-49CE-96F3-37B4B2A40A9E}
PosPt=Transformer.transformer_r2-12-47-2_xfmr_192=1 {A535E161-A3EC-41AF-9E7B-0DAFD5A36456}
PosPt=Transformer.transformer_r2-12-47-2_xfmr_192=2 {DFBB325B-A934-4000-881F-6A5A4AB17429}
PosPt=Transformer.transformer_r2-12-47-2_xfmr_192=3 {D64FB6FB-0970-45D6-9AA3-361C4310C53B}
Wdg=transformer_r2-12-47-2_xfmr_192=1 {A59DE38A-8443-4A3C-AEFA-8395591C0D20}
Wdg=transformer_r2-12-47-2_xfmr_192=2 {E0D4231E-CA81-44DA-91BB-895D1FCAF55E}
Wdg=transformer_r2-12-47-2_xfmr_192=3 {4FDA0071-CCFA-4968-8231-CA3C3F8C396D}
XfCore=transformer_r2-12-47-2_xfmr_192=1 {93D1C987-4713-4EFC-8012-10DA5EACE560}
XfMesh=transformer_r2-12-47-2_xfmr_192=1 {07D3DEB7-70A4-48B9-89B0-E9468DA550A5}
XfMesh=transformer_r2-12-47-2_xfmr_192=2 {FA64E380-5BB7-441A-8357-6ED52910FDE0}
XfMesh=transformer_r2-12-47-2_xfmr_192=3 {834FC6E2-7FC6-48B6-97EA-99223AEB9B0C}
34=transformer_r2-12-47-2_xfmr_192=1 {2EC22BF1-EEA3-4386-A631-2A4A12B010BA}
34=transformer_r2-12-47-2_xfmr_192=2 {EFD79196-0EB1-4746-9636-DC5E718263E3}
34=transformer_r2-12-47-2_xfmr_192=3 {947A4183-FA94-4340-ADE8-2CD77149C1D5}
XfLoc=transformer_r2-12-47-2_xfmr_193=1 {774D8456-AF9B-4B77-B0D9-6DE088D020A5}
PosPt=Transformer.transformer_r2-12-47-2_xfmr_193=1 {5CAE9B68-AF7A-4F08-9C5E-195D035ECF8E}
PosPt=Transformer.transformer_r2-12-47-2_xfmr_193=2 {5981011E-7569-458C-B6F3-DA5C023D848F}
Wdg=transformer_r2-12-47-2_xfmr_193=1 {F97C7D0A-7987-4B6D-BEDA-CEB00495B8FB}
Wdg=transformer_r2-12-47-2_xfmr_193=2 {43799B6E-322A-4E27-8685-4EED6468D6F9}
XfCore=transformer_r2-12-47-2_xfmr_193=1 {898DD098-784F-400E-B51C-7A3AAFB980F4}
XfMesh=transformer_r2-12-47-2_xfmr_193=1 {C34DD3CA-E811-4DDC-B5D0-29BCEBBC0D77}
XfMesh=transformer_r2-12-47-2_xfmr_193=2 {9F30410D-739B-4564-9780-16759B3EAD09}
XfMesh=transformer_r2-12-47-2_xfmr_193=3 {CAA5621E-B259-46D1-8BB7-551CEFE9B2AF}
34=transformer_r2-12-47-2_xfmr_193=1 {2C73EB29-101E-42B8-9F88-D0F30F98779A}
OpLimI=OpLimI_25.5_34.7=0 {90C5A95B-5A99-40AB-8FCF-C64F6FBB09B1}
34=transformer_r2-12-47-2_xfmr_193=2 {8FAF7310-D3EE-425C-9AE3-3665A15C5D94}
XfLoc=transformer_r2-12-47-2_xfmr_194=1 {A2FECFF0-8FBF-4887-913D-8998CE047945}
PosPt=Transformer.transformer_r2-12-47-2_xfmr_194=1 {6F013DE8-2BAB-421E-9F15-C75990417587}
PosPt=Transformer.transformer_r2-12-47-2_xfmr_194=2 {6ACE6B39-0A17-413B-9826-F3B6E1A55423}
Wdg=transformer_r2-12-47-2_xfmr_194=1 {9CDF3399-A746-4A66-9264-7E6D240C3F20}
Wdg=transformer_r2-12-47-2_xfmr_194=2 {F94DD2FF-4D5A-4E2A-88C1-D29B3EB8D7AF}
XfCore=transformer_r2-12-47-2_xfmr_194=1 {87202F0A-D65D-49D8-99D8-5DCCA2E16719}
XfMesh=transformer_r2-12-47-2_xfmr_194=1 {CBB58172-4274-4D60-85B0-0249C8CC1BC4}
XfMesh=transformer_r2-12-47-2_xfmr_194=2 {60701FB4-5CE2-4D4E-92E7-91D2CAC2A4D7}
XfMesh=transformer_r2-12-47-2_xfmr_194=3 {1D042A68-FC73-4127-A426-9041D90E20EF}
34=transformer_r2-12-47-2_xfmr_194=1 {001A5594-906B-4C23-88B0-9EA052CC45D0}
34=transformer_r2-12-47-2_xfmr_194=2 {372E8EF0-17E2-4B57-B433-2947A6B370CC}
XfLoc=transformer_r2-12-47-2_xfmr_195=1 {F8EA1A84-0F17-4105-8AE5-D600367DC7AB}
PosPt=Transformer.transformer_r2-12-47-2_xfmr_195=1 {B5F606C1-1ADD-432D-A994-63F8F8E3109B}
PosPt=Transformer.transformer_r2-12-47-2_xfmr_195=2 {8477A530-35AB-41EC-B12A-606EE77CC735}
Wdg=transformer_r2-12-47-2_xfmr_195=1 {89F7ABE3-2262-4BAB-8768-10AD28153256}
Wdg=transformer_r2-12-47-2_xfmr_195=2 {B75406E7-2F10-4830-9F05-EA7469103145}
XfCore=transformer_r2-12-47-2_xfmr_195=1 {1B67784E-48EE-4A43-8469-7C7E67FEF9F9}
XfMesh=transformer_r2-12-47-2_xfmr_195=1 {619442A2-BF22-480D-9359-5E47AEB675AE}
XfMesh=transformer_r2-12-47-2_xfmr_195=2 {DCDCA821-2A7F-4448-827C-3FDB8BE881F4}
XfMesh=transformer_r2-12-47-2_xfmr_195=3 {07929AF4-99D7-44C1-9DB3-6171B10C2681}
34=transformer_r2-12-47-2_xfmr_195=1 {7C5B96A2-5B6E-4EED-B8B0-62A5A33CE7B4}
34=transformer_r2-12-47-2_xfmr_195=2 {02FBFB39-FEF1-474B-9901-5F3D24D3E360}
XfLoc=transformer_r2-12-47-2_xfmr_196=1 {65931624-A0CA-4381-9A2A-F297A0A24156}
PosPt=Transformer.transformer_r2-12-47-2_xfmr_196=1 {4B74D16E-8344-4119-BF6D-A0046C1C61C6}
PosPt=Transformer.transformer_r2-12-47-2_xfmr_196=2 {A82CF441-2425-40F4-B546-EFFFA63581D1}
Wdg=transformer_r2-12-47-2_xfmr_196=1 {743601F3-D49D-4FC5-B481-BEF1CB272032}
Wdg=transformer_r2-12-47-2_xfmr_196=2 {19781520-2849-408D-9EF8-3215DFEF19ED}
XfCore=transformer_r2-12-47-2_xfmr_196=1 {03B89956-ADD4-4D95-B7A7-0E2305CBFDA3}
XfMesh=transformer_r2-12-47-2_xfmr_196=1 {0B36EDE5-9162-4F1E-AFE5-0CE06E8BA872}
XfMesh=transformer_r2-12-47-2_xfmr_196=2 {2C2813AC-4F8A-4684-8932-8784CC3F6FC8}
XfMesh=transformer_r2-12-47-2_xfmr_196=3 {054EB19A-76FF-4037-B0A5-EAD17A8F5864}
34=transformer_r2-12-47-2_xfmr_196=1 {3E9C047F-1C01-4263-93B4-BF54C39C575B}
34=transformer_r2-12-47-2_xfmr_196=2 {B2A75F8E-2446-4BC0-AA6F-B7C9F042CED1}
XfLoc=transformer_r2-12-47-2_xfmr_197=1 {E61C3A80-290F-451E-B9B4-79BC0153AA1B}
PosPt=Transformer.transformer_r2-12-47-2_xfmr_197=1 {EF509761-3CC9-41B3-BADF-40EEF9003C40}
PosPt=Transformer.transformer_r2-12-47-2_xfmr_197=2 {C42C25AC-71F3-4A9D-94F9-3B97606551E3}
Wdg=transformer_r2-12-47-2_xfmr_197=1 {B2115C25-E0FF-458E-830F-0CDBB921F4BE}
Wdg=transformer_r2-12-47-2_xfmr_197=2 {31566B9F-B765-4321-8BA9-8848EA3EFDEC}
XfCore=transformer_r2-12-47-2_xfmr_197=1 {CEC51C65-BE09-4B06-87D3-5C2781B2587A}
XfMesh=transformer_r2-12-47-2_xfmr_197=1 {3BBB099D-1196-4A8B-844D-3627EEEE5725}
XfMesh=transformer_r2-12-47-2_xfmr_197=2 {46583953-15C2-4278-9171-3E451FC552D8}
XfMesh=transformer_r2-12-47-2_xfmr_197=3 {5AD40261-DC53-4E0D-98CC-13389EE47FBF}
34=transformer_r2-12-47-2_xfmr_197=1 {19E709BD-8D3B-4BFB-B643-063CE9F357DB}
34=transformer_r2-12-47-2_xfmr_197=2 {A35B2A25-FCC2-4A04-8C18-6449019418C6}
XfLoc=transformer_r2-12-47-2_xfmr_198=1 {7FBE3E88-7572-4586-AB75-7693694E3C0C}
PosPt=Transformer.transformer_r2-12-47-2_xfmr_198=1 {E8E1588B-37A6-4502-A4E9-76C9CF4A4B35}
