Circuit.ieee8500 {4F76A5F9-271D-9EB8-5E31-AA362D86F2C3}
34=t5302734a=1 {CE5422AC-1148-4EA3-8CD2-57F17D7A6B06}
34=t5302734a=2 {413CE2CA-343F-4A64-992D-F25CB535D784}
34=t5302734a=3 {A0687303-4210-4D4E-AACC-724085140EC5}
XfLoc=t5338955b=1 {7360A28B-2D92-47EF-A181-EC91BA7A4BDF}
PosPt=Transformer.t5338955b=1 {97CBE784-719F-46DC-A2A2-393C315AB7AA}
PosPt=Transformer.t5338955b=2 {17F276D6-2B5F-4B80-8386-D540AA61E841}
PosPt=Transformer.t5338955b=3 {DEFFAD00-675A-4429-8EE9-039438940C84}
Wdg=t5338955b=1 {602E5130-D2F1-41BF-9A3B-7AC02486D11D}
Wdg=t5338955b=2 {06FFF179-677D-4585-AC70-0501C3DF43E3}
Wdg=t5338955b=3 {F0D0E849-4CBA-42A8-95CE-6EB8C61486C6}
XfCore=t5338955b=1 {EAF0840F-E01D-41A2-B886-ADD9F3FB01FC}
XfMesh=t5338955b=1 {48241F34-76C9-42DC-9F48-0C36DC47A5F5}
XfMesh=t5338955b=2 {E04FE213-790F-4610-806C-9BF6472A6F93}
XfMesh=t5338955b=3 {5E1FCC36-896C-4400-9CB4-EA14AB346FFA}
34=t5338955b=1 {976B3CDA-848C-446C-A94C-870D16036349}
34=t5338955b=2 {844AAB3A-86D5-44E2-A46F-04CC3CDF96CE}
34=t5338955b=3 {C7C0578A-2378-429B-AA17-22193C43BC99}
XfLoc=t5339002b=1 {3E9CAB9A-57D2-4511-8CE3-F0169DE35EDB}
PosPt=Transformer.t5339002b=1 {22F95B26-9EDE-4D1A-8442-32D3377372FE}
PosPt=Transformer.t5339002b=2 {71263764-FD09-42CE-B92E-129F40FEB031}
PosPt=Transformer.t5339002b=3 {37AC331A-0E70-44AF-A715-EEDCB1A84997}
Wdg=t5339002b=1 {F148C3B2-7317-4D8D-8898-15764AECE3D7}
Wdg=t5339002b=2 {07448B68-0B43-4BF6-86E3-05AF5B4E8B17}
Wdg=t5339002b=3 {70557F24-A726-462F-AB66-EAC46A85B2AB}
XfCore=t5339002b=1 {514E7852-E98A-4A38-A3F9-595C67D3A30C}
XfMesh=t5339002b=1 {31543A91-67D1-41CF-B443-A766AAE0B059}
XfMesh=t5339002b=2 {08D4F8C1-EF5C-490E-99BB-4195CE35BCE7}
XfMesh=t5339002b=3 {FDB83680-6360-40EC-928C-A275A22073E9}
34=t5339002b=1 {28C95E0F-AC15-4529-9718-EE07C4C07773}
34=t5339002b=2 {1D985F5B-0659-416F-9EF6-A0290E2CBB8C}
34=t5339002b=3 {D8CFA123-1F66-404B-B328-8A82531A7C7D}
XfLoc=t5260551c=1 {B8DD94C6-A679-4FDC-8BFA-F3131A2AA918}
PosPt=Transformer.t5260551c=1 {33542601-50A8-4B99-9A2D-97E1A98CE610}
PosPt=Transformer.t5260551c=2 {C7C54A27-B548-448B-9752-764C7DADB71F}
PosPt=Transformer.t5260551c=3 {AD2BC551-FE66-4FA5-92D5-68245105E558}
Wdg=t5260551c=1 {C48296AF-0E11-4E8A-9D49-75480549C4A8}
Wdg=t5260551c=2 {C9CF63AD-0D4B-403D-A5AB-D3754479061F}
Wdg=t5260551c=3 {24D65892-B6FD-42A3-9471-F21379F77FA5}
XfCore=t5260551c=1 {E2EF9EED-B282-4371-909A-A0CCDCB3C94F}
XfMesh=t5260551c=1 {F8FEFEB5-B0B4-46A6-AF74-5A354792D616}
XfMesh=t5260551c=2 {F580A1E1-BCC4-463D-ABA5-5B297E06B165}
XfMesh=t5260551c=3 {806C191E-7BC2-463D-83E4-B60712B4BB6D}
34=t5260551c=1 {B2D0D544-6B9A-483A-9E86-9CBBC7FC29AE}
34=t5260551c=2 {032212BD-B1E3-4EA9-8D82-6E3E81A3181B}
34=t5260551c=3 {B6CDB5E1-E00D-453B-8EFE-67237245779E}
XfLoc=t5337665b=1 {FD5B93DC-9B8A-4E89-8C99-2C81010040A7}
PosPt=Transformer.t5337665b=1 {846B53B8-7120-4788-84A6-D81888486D3C}
PosPt=Transformer.t5337665b=2 {18B9CBD1-8023-4C81-9E67-B3454F6344B2}
PosPt=Transformer.t5337665b=3 {2076C6AF-4B66-4A3E-B5DF-BB9E0246F078}
Wdg=t5337665b=1 {ADCC01C5-8181-436A-9103-4F6EFB1E3C8E}
Wdg=t5337665b=2 {5C66E244-FE8A-43C1-8FBC-DF33C8CEB37C}
Wdg=t5337665b=3 {313C8120-7158-439A-955C-AA5FB0A8575A}
XfCore=t5337665b=1 {44D69D00-9FAB-4478-88A4-5BEF1264B511}
XfMesh=t5337665b=1 {C90CBABF-C800-48B2-8E0A-909A8A039BE3}
XfMesh=t5337665b=2 {B8D8C389-4F00-4E48-AED7-029341F6F5E7}
XfMesh=t5337665b=3 {FC427D6D-F53B-4858-87BF-6EAB784C5AEA}
34=t5337665b=1 {C9D4EA89-5267-4202-83EA-722AF8EDAF39}
34=t5337665b=2 {0731019E-4535-4FF3-A0C3-0ACC7ACDF28F}
34=t5337665b=3 {1A08BF83-5A40-4CB8-A7D4-1456E4920479}
XfLoc=t21426205b=1 {E63543E0-4039-4B49-9627-E9B30088C8E5}
PosPt=Transformer.t21426205b=1 {B8EA84F9-B0CB-46DB-9B34-109D3ED4AAAE}
PosPt=Transformer.t21426205b=2 {2B190783-D0EF-4F30-BF8B-D952585EC574}
PosPt=Transformer.t21426205b=3 {3D6FDB7C-3571-45FD-8A8C-7B20B2C61C1B}
Wdg=t21426205b=1 {119536A4-BDFF-4975-89AC-202C195705B2}
Wdg=t21426205b=2 {526C929F-58A3-484B-917F-845CF73DC057}
Wdg=t21426205b=3 {10387248-A2D4-4CB7-8D82-A1F8FF3659DC}
XfCore=t21426205b=1 {2AD9DC19-4CD7-4FF8-8F50-BB285B23BA37}
XfMesh=t21426205b=1 {5548FE10-2805-4A1D-8FF3-E3FD1AA3128D}
XfMesh=t21426205b=2 {ABC9B3C5-EAAF-47D4-8A46-51CE4AE567F9}
XfMesh=t21426205b=3 {BED40AC6-B081-4EA2-A69B-F873E38532FA}
34=t21426205b=1 {384AB824-DA61-4222-A9D7-7AA2A85ACF79}
34=t21426205b=2 {AB3A7F21-07AE-4B17-A435-F51975AD9CA9}
34=t21426205b=3 {56DD9CA1-5016-4EB4-BE25-75F393727D9C}
XfLoc=t28120786a=1 {A5469D10-918E-4722-B913-64C877A7596D}
PosPt=Transformer.t28120786a=1 {AA5D12A3-A4E7-4210-96A1-4F95E19B96F6}
PosPt=Transformer.t28120786a=2 {9B720C0E-1E44-409D-9D3F-AE7C6A950885}
PosPt=Transformer.t28120786a=3 {4F931FE0-23CC-477A-A91D-49E7C1F2F4E4}
Wdg=t28120786a=1 {D6CB0D5B-9104-4CE3-B357-CA52CA19946A}
Wdg=t28120786a=2 {386EFB5C-6FBD-4557-ADCE-A6BEFDE6F4CE}
Wdg=t28120786a=3 {34E11E9F-5FEE-4C1B-A9F1-C9843B3F98DD}
XfCore=t28120786a=1 {FAD8E561-1F95-46E4-A3FD-E0C7B0E4D4EB}
XfMesh=t28120786a=1 {8D2CC371-1A82-45A8-9892-FB1D840BD7BF}
XfMesh=t28120786a=2 {6B9349DD-052B-4FB5-A4BC-287CF9D0DFD5}
XfMesh=t28120786a=3 {90875324-DDC5-4AF0-8114-8CA41584341C}
34=t28120786a=1 {D5ED0E94-735C-47AE-944E-B07B0231954F}
34=t28120786a=2 {263067B3-E304-42AA-A502-8E5949FA777B}
34=t28120786a=3 {5E6C2575-AED1-4330-83FD-59D141568986}
XfLoc=t5321849b=1 {91D4B3DF-221C-444E-B5F2-D2C4F9096225}
PosPt=Transformer.t5321849b=1 {5BEEC83A-DD9F-471A-B1DA-023090A7738E}
PosPt=Transformer.t5321849b=2 {43F919BE-9A3B-4843-8F42-929F643CAB7A}
PosPt=Transformer.t5321849b=3 {A02D764A-F8B3-4353-9762-C96CE2EAA11F}
Wdg=t5321849b=1 {DCD89A19-0FE9-42F2-B7A0-A38D1B01E9A4}
Wdg=t5321849b=2 {D4543E70-36FE-4F3E-9969-1FF52B9CAF75}
Wdg=t5321849b=3 {04104A0C-47A0-4BE0-A9C0-65C9E10234B3}
XfCore=t5321849b=1 {9E437CB7-175D-4723-8040-4449A908457E}
XfMesh=t5321849b=1 {A12E18ED-41C6-43E0-8403-6A0898051C13}
XfMesh=t5321849b=2 {4AF5EA87-54A0-4B4E-81B5-C0B381210320}
XfMesh=t5321849b=3 {945E1BC4-E1DB-4B84-94E9-A535FA424B47}
34=t5321849b=1 {AE65AB2A-80BC-46EA-A5DB-D0D8891C9E5B}
34=t5321849b=2 {C2F5990F-391D-4FA9-BA20-BB57EF967265}
34=t5321849b=3 {FE60E2A5-5EC1-4209-BC6F-319F0ABF6A80}
XfLoc=t5339049a=1 {508DF42A-E195-4538-9586-C3AA0929CEAC}
PosPt=Transformer.t5339049a=1 {8E211656-F3E7-40D2-BDF9-C47069065AF9}
PosPt=Transformer.t5339049a=2 {49AEDFC1-8E14-4662-B639-09A5AF2B1A72}
PosPt=Transformer.t5339049a=3 {49DF6805-798B-4BEC-8458-2573FACA82D0}
Wdg=t5339049a=1 {404A8FE7-1C06-4984-9DEA-E21E1F5975B1}
Wdg=t5339049a=2 {7E77DAFD-2BFC-4872-BDA5-CB96031E2383}
Wdg=t5339049a=3 {51A66B5A-CFB9-44FD-BF32-35E34DA83644}
XfCore=t5339049a=1 {714E61D6-4EE8-4D68-8280-E9B4A2275024}
XfMesh=t5339049a=1 {A3559C0B-AB03-4540-8BC5-B8B9A71C6AD0}
XfMesh=t5339049a=2 {F96D8B49-5D3A-4B70-9934-CBA2092F5C54}
XfMesh=t5339049a=3 {D6E88D29-6C35-4F34-8148-CA3D9464F1E1}
34=t5339049a=1 {5BE0E30A-FC9B-4B92-9C3F-7A4CA598045B}
34=t5339049a=2 {D63DF665-5B24-4232-8FCA-76E3CEE8466E}
34=t5339049a=3 {7B4C3999-14F9-45D9-AC27-F49FFBED07DB}
XfLoc=t225533337a=1 {74BD755F-0816-4EA3-9D84-56BAB51074B1}
PosPt=Transformer.t225533337a=1 {693A009D-97EE-4935-8A25-882DD5B6FBA5}
PosPt=Transformer.t225533337a=2 {F52E62B9-13BC-453E-A2AB-85B68851FFC0}
PosPt=Transformer.t225533337a=3 {85F6EA2B-30E6-4124-9FBA-863294BC9D5D}
Wdg=t225533337a=1 {7620316A-5E46-4315-AEF3-7D239C8E9AE6}
Wdg=t225533337a=2 {3BBB8511-BF3B-4294-86A4-78FF24F83748}
Wdg=t225533337a=3 {0080890E-6C35-427A-80FB-1F5B67F0DAF2}
XfCore=t225533337a=1 {E8F2CEAA-6838-49B3-9A36-47962678BDFF}
XfMesh=t225533337a=1 {FA90131F-6AFE-46EC-9645-00B9DD50A606}
XfMesh=t225533337a=2 {D2A749A1-9FDB-4930-8B91-1A734FCB5F91}
XfMesh=t225533337a=3 {B89635CD-A5A4-45B7-92C7-29066F00265E}
34=t225533337a=1 {1D7CC0C6-30EB-4340-ADF0-C2181633E60D}
34=t225533337a=2 {8ECDE4CD-8620-476A-AC9B-33A05575669A}
34=t225533337a=3 {511A5362-DF37-469A-B5F5-902D7BB11616}
XfLoc=t5138680a=1 {CA4E8034-8430-4B40-951D-11FCEFD6D40B}
PosPt=Transformer.t5138680a=1 {D5FFCF38-BEE0-4858-8DEC-1F4094CD87AF}
PosPt=Transformer.t5138680a=2 {F0494378-C1B3-40EF-AEF1-A2EB633EF057}
PosPt=Transformer.t5138680a=3 {925ADD13-9B00-416D-93C3-E7F96ECFD997}
Wdg=t5138680a=1 {BA275999-BC92-4E32-9E76-8DC629810B50}
Wdg=t5138680a=2 {4FBC25A6-0A65-42BB-9B99-C8EA89E8EFCF}
Wdg=t5138680a=3 {16EFA614-680F-4E02-BEE8-96B6014969F0}
XfCore=t5138680a=1 {5327D517-4377-4730-AC3F-5CE1A5B6F01F}
XfMesh=t5138680a=1 {F80EE21F-398B-4CFD-9C61-44DCAF79CA69}
XfMesh=t5138680a=2 {3D1C5EA0-5EB3-43A0-94B3-8F4D6E715655}
XfMesh=t5138680a=3 {C1DD0BCD-AC2B-482B-A997-4426F4A778DC}
34=t5138680a=1 {560F5477-F213-44B0-BB5B-1BCA0FC61249}
34=t5138680a=2 {15226E18-F284-4285-9C1E-216E8B49EB68}
34=t5138680a=3 {D26B4E36-F393-45E9-8A55-2143A02DA166}
XfLoc=t21249626b=1 {4679E632-F1C0-4ED2-B7EA-C8DF1E7862BA}
PosPt=Transformer.t21249626b=1 {C041E367-747F-4D81-914A-F8F55662EBC4}
PosPt=Transformer.t21249626b=2 {DBA09839-A97B-4ACF-9200-7C34B487CF07}
PosPt=Transformer.t21249626b=3 {FFB81521-9D3C-40A2-B2E7-A4AC938F6686}
Wdg=t21249626b=1 {D87FA399-0C09-4A17-BBA3-2368808B318B}
Wdg=t21249626b=2 {A9898EF8-9331-4BF0-867B-5E22F63D83AE}
Wdg=t21249626b=3 {6344E18B-937F-4E5F-AFFE-EC1B9BF104F2}
XfCore=t21249626b=1 {A3987A35-FF54-4998-88BC-16DCF8668823}
XfMesh=t21249626b=1 {7FCC6C0E-0867-40ED-8E70-117FC69758EF}
XfMesh=t21249626b=2 {12BC559F-4B0C-49B5-A034-2781A6DED297}
XfMesh=t21249626b=3 {5FBCC37F-F298-454E-A8A6-42BBE69E9400}
34=t21249626b=1 {8D2526C8-F9AE-40C5-9641-F03751AD0E43}
34=t21249626b=2 {C5782997-9534-4682-9616-6EB568635159}
34=t21249626b=3 {09DF31F7-C4DF-46E9-8E4C-95FADCCAFD3C}
XfLoc=t5337695b=1 {D90BC362-DD17-4E1B-B027-A6ECC5FD2F82}
PosPt=Transformer.t5337695b=1 {58DDAC2E-1FBB-4A99-807D-7735688D9B39}
PosPt=Transformer.t5337695b=2 {BFB97C40-A06A-42BE-9A56-9E240B0FB0EB}
PosPt=Transformer.t5337695b=3 {3E1CF6A5-33F0-4DB2-A911-EC86DBD86102}
Wdg=t5337695b=1 {6438EE5D-CABD-4758-9137-D3A5C97926EA}
Wdg=t5337695b=2 {DE204D2A-F721-42A0-BB7E-2EEEB34E8A05}
Wdg=t5337695b=3 {CF1EC0EF-96D3-410F-B641-0DC396F549AC}
XfCore=t5337695b=1 {1509E03B-EBCB-4D41-916B-4D9D59F551B9}
XfMesh=t5337695b=1 {27F68764-8531-4145-A1B3-3E126F99C974}
XfMesh=t5337695b=2 {AEF8036C-4847-4187-8015-34F26917EEBB}
XfMesh=t5337695b=3 {D9C9C975-8ABB-4D3F-A225-8756F3158C6F}
34=t5337695b=1 {9C26AC99-5E18-4A29-9AC1-85FB2D40165B}
34=t5337695b=2 {7EA39C51-35C7-4FC2-A462-AB29E92E0351}
34=t5337695b=3 {145808D3-4348-4110-A8AF-ECCABBADD291}
XfLoc=t5323249b=1 {F549D00C-3AF0-4D0A-95FD-D2F3FDFA27B0}
PosPt=Transformer.t5323249b=1 {117E297D-D844-47EF-AFEA-6891143195CA}
PosPt=Transformer.t5323249b=2 {1BFEC2AE-68B4-47FA-ACC7-ED899466E22B}
PosPt=Transformer.t5323249b=3 {212D53BC-D73F-404F-ACA5-A151F5C7D8A3}
Wdg=t5323249b=1 {34089517-D6FE-499E-97E0-21204DA25DE9}
Wdg=t5323249b=2 {5AFA506C-6AC8-493C-B5B0-B6EEC7C0D0B7}
Wdg=t5323249b=3 {56EA0E64-1AC3-4E3B-B1D6-48123A8EB5E7}
XfCore=t5323249b=1 {F9FE8DAA-F05F-43F7-911F-989F11F8EEBC}
XfMesh=t5323249b=1 {61DAD09C-6923-44DC-B0E6-AE5F02A608C4}
XfMesh=t5323249b=2 {212E483F-1522-492B-932F-3CEA1D32D2DA}
XfMesh=t5323249b=3 {F1EC3202-1247-4E4D-85E1-41D2F132458B}
34=t5323249b=1 {FAF1D00C-D4CA-4641-BD23-40EC5F2A85DE}
34=t5323249b=2 {64856630-6A1D-454F-9E66-E1AE2E91ACDF}
34=t5323249b=3 {0A0F30FC-5F47-45E0-A84E-EC574C5429C1}
XfLoc=t5321841b=1 {D622F391-045D-472B-91CB-68F9D074F0EF}
PosPt=Transformer.t5321841b=1 {997300E7-F9DF-4A9F-819E-D3479DEDB364}
PosPt=Transformer.t5321841b=2 {D9E70278-2CA1-4E38-9BF6-DDE63C7B6B01}
PosPt=Transformer.t5321841b=3 {9DCD59D9-FF01-4617-8480-B92909066564}
Wdg=t5321841b=1 {415793C0-DA94-4EC4-BD3C-0A1B2F59EDAF}
Wdg=t5321841b=2 {D1F00B87-75B8-4976-8294-38DE8409B032}
Wdg=t5321841b=3 {E1023819-39E6-4209-A3EE-5EA34DFAA2E1}
XfCore=t5321841b=1 {3EC73B15-116F-4FC6-ABDF-018BD9976B0C}
XfMesh=t5321841b=1 {35EEFE85-A710-4571-84AB-0AA937899296}
XfMesh=t5321841b=2 {F61EA79D-E27D-4655-9754-7D2E0B089CE9}
XfMesh=t5321841b=3 {10FA5D4E-C5F9-4C09-8272-728026A47CD6}
34=t5321841b=1 {85E65A50-4C5D-4553-B0EC-3768A9865C8F}
34=t5321841b=2 {771135D3-BFDA-4F02-A3DC-F43E6C9BCE25}
34=t5321841b=3 {898A9457-D4CD-4159-9AAE-069014AB405F}
XfLoc=t5260595a=1 {673AF9AE-E0B9-46C3-9886-FC67C85CB3B3}
PosPt=Transformer.t5260595a=1 {47E79716-BF62-4A9A-A507-F07D136CB4DA}
PosPt=Transformer.t5260595a=2 {B86E2ED1-5569-42A5-8090-A1D2668C01FB}
PosPt=Transformer.t5260595a=3 {A1D12539-3367-477A-9BDA-5A3739D4E6FE}
Wdg=t5260595a=1 {40FB30DC-8585-42B1-B79A-CF1544D7B040}
Wdg=t5260595a=2 {D1BA9510-C90F-4A0D-B3F1-0C485B969B23}
Wdg=t5260595a=3 {A5D98CB7-B5D9-42F5-A435-77C941DD856C}
XfCore=t5260595a=1 {B3D8E5F7-F928-4E09-AED2-B852B292F211}
XfMesh=t5260595a=1 {A3F3DD58-0EC1-4A20-B3FB-401842F454F1}
XfMesh=t5260595a=2 {6BC8D66C-2700-4339-A3D7-6580BA5D4F47}
XfMesh=t5260595a=3 {CFB4465B-6D60-47A0-B9D7-C25B5E8BB40E}
34=t5260595a=1 {CD76879B-1958-45A3-8F6B-1FAF1929F83F}
34=t5260595a=2 {2BFEEB4B-EBB5-4E9F-9FDF-3031C3A63359}
34=t5260595a=3 {E830E7E8-3208-4281-A283-36E18DE126CF}
XfLoc=t5260595b=1 {A65F3336-E8A0-4F0E-A496-6FE22E11560D}
PosPt=Transformer.t5260595b=1 {57E0410A-871F-4D09-9491-D44125432FCB}
PosPt=Transformer.t5260595b=2 {B73F47FE-46C5-444E-9562-7C083518786B}
PosPt=Transformer.t5260595b=3 {71D2ADB8-0E9C-432F-A86D-260AF0FD8E54}
Wdg=t5260595b=1 {C2378543-DAAD-4837-AA12-18C3CB57CB02}
Wdg=t5260595b=2 {228D0664-0965-45DD-B3CB-EC61A4BE680B}
Wdg=t5260595b=3 {3BDF83E5-5131-4FAB-8F40-26E47D5B1C7C}
XfCore=t5260595b=1 {C4922654-0B55-4A9E-A398-B00B0E7331D9}
XfMesh=t5260595b=1 {E633665B-49C5-40DC-8249-3C6D023FD7F3}
XfMesh=t5260595b=2 {9A11BD89-C506-4EB0-BABB-2B7F2463F6BB}
XfMesh=t5260595b=3 {ACECCBC3-71B7-4F5A-A922-3CB83B6D8A89}
34=t5260595b=1 {99EA4DD7-9E1D-4237-86AD-04654C7D528A}
34=t5260595b=2 {AABB1FBA-942F-4EB8-9978-755ADA043CCF}
34=t5260595b=3 {04918033-25CC-4ACB-9093-C4263441DA60}
XfLoc=t5260595c=1 {51461C9A-24BE-41D4-9220-0B7AA8F113F6}
PosPt=Transformer.t5260595c=1 {367784D3-EBF3-4DF0-A8A0-815B719D56D3}
PosPt=Transformer.t5260595c=2 {94CCDF19-68BF-4B72-B6EE-05754D9A7F49}
PosPt=Transformer.t5260595c=3 {AD65D4E1-59F9-4016-8F46-F65044538B20}
Wdg=t5260595c=1 {A01244BA-E424-4B31-AB38-92A0C61E5803}
Wdg=t5260595c=2 {58058755-6684-4FB6-9F3D-EF85EBD037DF}
Wdg=t5260595c=3 {A9E710FD-AAC7-4998-9F7C-41A0E14625BB}
XfCore=t5260595c=1 {504EB44A-B5C5-404F-A5A7-733E193DADD9}
XfMesh=t5260595c=1 {7CECDA1F-46BE-43AE-8B62-570389B7E217}
XfMesh=t5260595c=2 {AACAF35A-25BD-47CD-8DBC-44DB4F65C067}
XfMesh=t5260595c=3 {4CB2BA00-AD7A-4EB6-AB39-99BCFD8A7FAF}
34=t5260595c=1 {6F30081C-DC06-4D4A-B0DC-47C4C2126D2F}
34=t5260595c=2 {60300956-D0BD-45EB-85BE-9691B2901C8C}
34=t5260595c=3 {A3EABAAC-C4E6-43A1-9C15-635262757EB5}
XfLoc=t5293427c=1 {A1F903AE-2CC7-42FE-9AB9-94A05FF7D262}
PosPt=Transformer.t5293427c=1 {604F1FAC-54F6-4B24-8734-C2AAB9729129}
PosPt=Transformer.t5293427c=2 {4C691702-5ED2-471D-91A6-1C0783C28068}
PosPt=Transformer.t5293427c=3 {40B3BE85-9356-4FFC-B99F-D3A56B0C54C2}
Wdg=t5293427c=1 {C726F4A4-0F6E-4EC2-BF01-6418D52A7F8E}
Wdg=t5293427c=2 {E0F4E806-B790-447C-BBA4-682C99DEB717}
Wdg=t5293427c=3 {7FF65B85-E06F-4990-A2FE-8A232E3B65B8}
XfCore=t5293427c=1 {44FDD7F4-4014-4ED3-8923-97990EFEC1E1}
XfMesh=t5293427c=1 {F5FA2F40-6F09-48E6-9342-9198E841CA04}
XfMesh=t5293427c=2 {B2757818-4065-4BDA-996D-538D82973CCB}
XfMesh=t5293427c=3 {DEF5B011-ED43-4921-B2DE-CA15C188D765}
34=t5293427c=1 {A7881AF3-A276-497F-9F0F-4CAE52AAC6A7}
34=t5293427c=2 {1F895C2E-7130-46DD-A963-BED89903E8B5}
34=t5293427c=3 {E8697E55-0395-491B-96AE-9D88274C060E}
XfLoc=t5321858b=1 {E5A5D587-8007-48CA-BE3C-346533A1D74C}
PosPt=Transformer.t5321858b=1 {716FD0B1-B037-458D-9767-FF1CE2EF3ECD}
PosPt=Transformer.t5321858b=2 {05D52221-FC26-47CA-835C-B9C5635090CA}
PosPt=Transformer.t5321858b=3 {2EFB865B-6933-432D-BF39-DE7CF6290A06}
Wdg=t5321858b=1 {805E5392-F633-4474-B277-7255020F4CC5}
Wdg=t5321858b=2 {4628565A-FD42-4AE6-A71B-4CECF0E08105}
Wdg=t5321858b=3 {1B4E435B-F606-4680-A3A6-958EFCD8DEEB}
XfCore=t5321858b=1 {44967968-0F0A-43E8-AC92-9D19903420A0}
XfMesh=t5321858b=1 {F878BE17-080C-458C-B9A0-994C90B4E8A2}
XfMesh=t5321858b=2 {604C4A85-65CF-4F21-B0E3-11DF0481959B}
XfMesh=t5321858b=3 {EC95EB1F-4008-4CEC-BA4E-742CDC20A37B}
34=t5321858b=1 {47EDE8A9-0F17-41B0-8CB1-F50F24BCB7C2}
34=t5321858b=2 {2F89E2EA-AF8B-4E21-B631-F34BE1F63A60}
34=t5321858b=3 {A109FEDE-F4F6-4838-A379-A2053A319E98}
XfLoc=t5274987c=1 {70700851-57FC-4B00-A26C-F613EC855193}
PosPt=Transformer.t5274987c=1 {9B093B1E-6C21-47FE-B83F-B21F9F1191A5}
PosPt=Transformer.t5274987c=2 {CD8BBF5D-B363-4054-B129-C2D18C81CFD0}
PosPt=Transformer.t5274987c=3 {67508053-8FE7-4E3C-ABDF-D920316FD2C4}
Wdg=t5274987c=1 {F3652D8C-666F-4311-8F8F-7EA509315E39}
Wdg=t5274987c=2 {C561BFB4-E0C9-448D-8727-637CA56491C8}
Wdg=t5274987c=3 {23BEA4DA-FD34-4236-81B4-3CB5EB6A50DB}
XfCore=t5274987c=1 {EA3F3A19-4B53-4745-B697-BDCA1E96727F}
XfMesh=t5274987c=1 {049CC481-8D97-4D4B-AC89-9FD1F3819BEE}
XfMesh=t5274987c=2 {2C62C339-4A52-4383-B793-313E92B4806D}
XfMesh=t5274987c=3 {99DE7095-B343-43FA-ADDF-86908E3D0685}
34=t5274987c=1 {E3DA64D5-151E-4039-BFF5-761E04BC6D8A}
34=t5274987c=2 {50168D2C-9F08-4477-B7F0-C567594B3F8F}
34=t5274987c=3 {62DB2CDB-3775-4B87-8834-E567FC58EDFC}
XfLoc=t227944551a=1 {CE225947-B35A-40DF-9D58-352A0F38CF7D}
PosPt=Transformer.t227944551a=1 {0B66BD96-4D23-4480-9FC4-0DD65ABEF40A}
PosPt=Transformer.t227944551a=2 {EDE6E637-3878-439D-9CCE-D5DB8464D5E4}
PosPt=Transformer.t227944551a=3 {52128AE7-ACB7-40A6-910E-595DFF010E19}
Wdg=t227944551a=1 {9E708A27-4A82-47D9-8C3A-A0CA856CB233}
Wdg=t227944551a=2 {301C9CAC-571B-4D81-9CF1-DD826BF33D34}
Wdg=t227944551a=3 {A0BDB815-E423-437F-87BF-87298035BFBE}
XfCore=t227944551a=1 {19FD5F23-8A54-4AED-A1FE-8A09037320B5}
XfMesh=t227944551a=1 {F63AE663-8C1D-47C2-9910-133C63F8A895}
XfMesh=t227944551a=2 {0504DC2E-156E-49DF-A9C8-3434A78A2244}
XfMesh=t227944551a=3 {29DF729C-9130-40F1-8907-98B6AE5CB597}
34=t227944551a=1 {C4E05916-49DD-4A7E-9B08-EB9D20D3F52A}
OpLimI=OpLimI_38.2_52.1=0 {62323BD3-2F27-4047-B587-2EB207C420B4}
34=t227944551a=2 {44BE1674-B6B6-489D-A81A-DCA46AD0FA7D}
34=t227944551a=3 {50FC0270-7B74-4AC3-B882-B3725B11C117}
XfLoc=t227944551b=1 {B0BEAD6B-E133-45C5-9D8A-F0216CFCA297}
PosPt=Transformer.t227944551b=1 {30BE89BD-13FC-4ED5-B38D-7090814D7F0F}
PosPt=Transformer.t227944551b=2 {4F1E4A69-3FE9-43C3-900F-A1FF54FFD289}
PosPt=Transformer.t227944551b=3 {2156B7F6-EEC4-41E2-9805-0963CA8D2620}
Wdg=t227944551b=1 {AE2470D4-CDD2-4070-874A-6AC05BDE2FAB}
Wdg=t227944551b=2 {B6EBABA8-88B4-4CC5-878D-E5D909F2DCF4}
Wdg=t227944551b=3 {23E36333-6108-49E8-AE28-BF1D6048B73F}
XfCore=t227944551b=1 {9FF09BE4-55B9-4585-8F6A-D9BB17A1E465}
XfMesh=t227944551b=1 {2E41B407-A828-4B4F-BF1D-64AE760D4CF9}
XfMesh=t227944551b=2 {99E2CAAC-A025-4124-A495-9CBF647F876E}
XfMesh=t227944551b=3 {51953DF2-BA26-453B-8DF4-A28FAB4384F3}
34=t227944551b=1 {7FD2F47E-9A10-4BB7-B277-EFE9BE0B871F}
34=t227944551b=2 {5689BEC7-D05D-488E-869B-CC65937D2335}
34=t227944551b=3 {253E70C4-8C01-4DCC-9D1F-995BCBAE7CD0}
XfLoc=t227944551c=1 {FE012A2E-4660-4088-B2FF-4932CFF154CB}
PosPt=Transformer.t227944551c=1 {29348836-E17E-4041-87A5-5C3D90B25CD2}
PosPt=Transformer.t227944551c=2 {BCB068DC-9C7D-4FBD-B80A-0789B96A6E51}
PosPt=Transformer.t227944551c=3 {608B6737-9B1F-4C1E-AE4E-42F5BAEC59A2}
Wdg=t227944551c=1 {BE1FF465-DB9B-4DA1-896D-C3E163ED836F}
Wdg=t227944551c=2 {C1016909-1C17-4A07-A6C4-E386938E75B8}
Wdg=t227944551c=3 {5E5AB018-048D-4D27-A04B-6289448758F6}
XfCore=t227944551c=1 {B584FA9D-8196-40D3-8D08-5C9A5F0750CD}
