Circuit.ieee123 {C1C3E687-6FFD-C753-582B-632A27E28507}
ZData=723=2 {131F37D8-5D49-4BDA-B89A-243DFD0158A2}
ZData=723=3 {EEA70F09-FB90-4246-838D-8603DD6BF6D0}
ZData=723=4 {50075434-2C19-420A-A77A-2A0D9FFEA031}
ZData=723=5 {87389EC9-EC5D-4C5D-8D8D-A28D88223B38}
ZData=723=6 {8E420C8C-C2B2-4F1D-BD4A-DCA3B19092EC}
ZData=724=1 {7173D821-EA2A-4C57-AA70-06A1918D1573}
ZData=724=2 {EF254452-3837-4B22-8811-A5F9F2CA8FB5}
ZData=724=3 {9BCD8A51-CDC5-4FA8-8690-F5F568C36F93}
ZData=724=4 {4FEEE773-2627-4955-BD8E-9F278CF55800}
ZData=724=5 {34694F20-A5E3-4BFE-B8D0-440311C9F3F4}
ZData=724=6 {DBE8A513-7388-4F83-8AB0-F84BEF1E5F53}
NormAmps=OpLimI_112.4_149.9=1 {C5D85DA7-85BD-4187-94A3-84894A388BCC}
EmergAmps=OpLimI_112.4_149.9=1 {C5DF4E81-77CB-4779-8A17-E161AF575B3E}
NormAmps=OpLimI_28.1_37.5=1 {A2B878A3-5F2F-474A-B822-B16F67AEEF13}
EmergAmps=OpLimI_28.1_37.5=1 {324F04A9-DCCD-4C2B-94C4-A1D23D4404C6}
NormAmps=OpLimI_763.3_1040.9=1 {503C9D56-317B-4128-8DED-4831FF0498CA}
EmergAmps=OpLimI_763.3_1040.9=1 {108AD20C-D120-4BC4-9C2A-E4C2ABAACF50}
NormAmps=OpLimI_22.9_31.2=1 {8F880B15-DB01-4B8A-8673-FDC85058D9D8}
EmergAmps=OpLimI_22.9_31.2=1 {E39A5895-C227-4A97-9343-2D7492FD491C}
NormAmps=OpLimI_915.9_1249.0=1 {3551C2C8-2EA5-41E3-983C-506EF10F3904}
EmergAmps=OpLimI_915.9_1249.0=1 {2810C085-E3EC-40B8-9D5F-D4BBE8E87818}
NormAmps=OpLimI_400.0_600.0=1 {A4B51086-3BE7-400C-BFBA-EDC4DF8CF90A}
EmergAmps=OpLimI_400.0_600.0=1 {58D95E12-3670-48FB-9A7E-F90ECE6EC694}
XfMesh=reg1a=2 {64D6F7F0-A758-4F3A-AF11-06D13225CAEF}
XfMesh=reg1a=3 {AB9FFE85-B320-4C0A-B556-BF937EBE07E7}
XfMesh=xfm1=2 {88F343F9-0A34-4327-BE7A-F048C4834EEC}
XfMesh=xfm1=3 {EBC6059B-22EA-4530-96B4-40E7CA26A507}
XfMesh=reg2a=2 {61B60A73-0DDD-4B54-A4D5-6A5AF8C10195}
XfMesh=reg2a=3 {DD93A59F-2F71-4634-B674-860CBCB3BBCB}
XfMesh=reg3a=2 {42A0CBD9-C384-4862-B018-491CFAE8DEF4}
XfMesh=reg3a=3 {6DB6562F-E984-4D9D-990C-9EEC3F4251CB}
XfMesh=reg4a=2 {3CB3319B-FA82-43CF-AF0A-60673CD31E5B}
XfMesh=reg4a=3 {FF06A03C-EF61-4471-93DB-5443738B163C}
XfMesh=reg3c=2 {00EF2D7A-AE51-4528-B8DD-F0E896E1E527}
XfMesh=reg3c=3 {96ADC563-D117-4A8A-9A78-0B8F95BC72D9}
XfMesh=reg4b=2 {62CAC3BE-6688-4FCA-BBB5-A39CB2BB904B}
XfMesh=reg4b=3 {347E1587-3F7E-4F2D-986F-E0BFE90FF91C}
XfMesh=reg4c=2 {4EC74D22-3195-4950-A5C5-9E35C2860BF0}
XfMesh=reg4c=3 {53CBFD3C-3125-49B2-93E8-D91A2A8A6EB9}
